Aluno,Lab,PP_Delete,Duracao,PP_Paste,Qntd_Linhas,Linhas_Log,Qntd_Linhas_Filtrado,Nota,Submissoes,Testes
3088,1119,2.4699999999999998,288809,0.03,380,22925,282,0.0,83,360
3088,1124,0.62,776028,0.0,1,455,1,0.0,0,0
3088,1146,0.6599999999999999,6469,0.01,76,4469,71,0.0,12,37
3088,1157,3.06,198493,0.0,160,10177,125,0.0,83,348
3088,1171,1.8,396877,0.01,93,8591,88,0.0,147,494
3088,1184,0.68,4117,0.01,26,2635,26,0.0,62,190
3088,1197,2.93,1437402,0.0,193,12885,172,0.0,103,386
3088,1224,0.8800000000000001,3705,0.0,41,2826,37,0.0,9,52
3088,1240,2.72,26473,0.01,201,9889,164,0.0,66,215
3088,1263,0.69,5077,0.0,53,3052,47,0.0,26,108
3088,1272,2.81,597810,0.0,280,18644,228,0.0,52,266
3088,1300,0.77,6447,0.0,39,3915,35,0.0,61,250
3089,1013,3.59,3541,0.5,35,971,29,0.0,38,25
3089,1030,2.38,1176779,0.04,145,7746,74,0.0,51,114
3089,1041,1.8399999999999999,10075426,0.05,84,6384,68,0.0,14,173
3089,1053,0.6900000000000001,14465,0.0,24,2038,20,0.0,5,35
3089,1076,1.9499999999999997,2204975,0.01,153,7114,88,0.0,21,217
3089,1077,1.19,14375920,0.01,83,5348,56,0.0,26,168
3089,1096,0.48,3512,0.01,43,1848,37,0.0,4,45
3089,1119,2.57,1852595,0.08,278,19055,253,0.0,67,394
3089,1124,2.23,12383114,0.09,181,11086,171,0.0,42,278
3089,1146,0.31,3402,0.0,64,2795,62,0.0,4,23
3089,1157,2.13,1249483,0.0,606,8193,142,0.0,23,135
3089,1171,0.9999999999999999,9158977,0.0,40,1608,37,0.0,5,65
3089,1184,0.61,13323,0.0,40,2428,34,0.0,5,60
3089,1197,1.98,3045333,0.01,180,7877,161,0.0,20,159
3089,1203,2.07,8164122,0.02,112,5960,106,0.0,13,98
3089,1224,0.6100000000000001,9695,0.02,37,2831,33,0.0,7,88
3089,1240,2.62,1564451,0.02,224,12453,147,0.0,19,252
3089,1241,1.96,1593891,0.0,123,6663,111,0.0,17,187
3089,1263,0.6000000000000001,13483,0.0,63,3459,52,0.0,4,161
3089,1272,2.4899999999999998,1203279,0.07,250,9887,171,0.0,28,216
3089,1288,2.42,2047370,0.15000000000000002,174,6896,128,0.0,10,132
3089,1300,0.62,13047,0.0,55,3340,30,0.0,5,151
3089,1308,0.75,5721,0.0,47,3910,41,0.0,3,110
3090,1013,4.59,3557,0.22,35,1028,29,0.0,28,25
3090,1030,3.4099999999999997,481536,0.03,139,6247,70,0.0,74,40
3090,1041,2.5,3596621,0.02,68,6421,61,0.0,104,171
3090,1053,0.52,2832,0.0,16,1211,15,0.0,7,24
3090,1076,2.9400000000000004,1467126,0.0,125,5062,87,0.0,33,114
3090,1096,0.6900000000000001,4955,0.01,28,999,28,0.0,3,26
3090,1119,2.37,734293,0.22000000000000003,283,11799,241,0.0,54,222
3090,1146,0.47,5256,0.0,48,2527,46,0.0,14,43
3090,1157,2.9400000000000004,779469,0.01,156,5614,131,0.0,36,125
3090,1184,0.59,4875,0.0,22,1834,21,0.0,2,44
3090,1197,2.26,4614,0.17,160,2016,151,0.0,16,40
3090,1224,0.7,12790,0.0,25,2064,24,0.0,17,39
3090,1240,5.11,39735,0.43000000000000005,163,773,141,0.0,13,37
3090,1263,0.81,14544,0.0,26,1064,23,0.0,3,0
3090,1272,2.7,5032,0.41000000000000014,235,1529,164,0.0,14,30
3090,1300,1.22,8991,0.02,29,1806,29,0.0,18,25
3090,1308,1.08,16499,0.01,32,2098,27,0.0,4,32
3091,1013,3.2600000000000002,3259,0.37000000000000005,35,1360,29,0.0,69,46
3091,1030,2.6400000000000006,2099709,0.05,191,17001,73,0.0,51,288
3091,1041,2.6900000000000004,7568221,0.08999999999999998,104,4907,77,0.0,18,146
3091,1053,0.75,14269,0.0,43,3717,18,0.0,5,41
3091,1076,2.36,2890335,0.08,162,12991,81,0.0,61,534
3091,1077,1.3800000000000001,1212800,0.060000000000000005,86,6734,68,0.0,43,217
3091,1096,0.76,4107,0.03,41,2598,32,0.0,9,75
3091,1119,2.5300000000000002,20255359,0.27,324,25343,229,0.0,125,691
3091,1124,0.18,6095860,0.01,16,3278,15,0.0,28,157
3091,1146,0.71,7446,0.06999999999999999,81,3950,63,0.0,13,79
3091,1157,2.27,8654240,0.08,193,9933,127,0.0,35,269
3091,1171,0.3,594327,0.0,12,1291,9,0.0,5,20
3091,1184,0.65,18567,0.04,45,2927,36,0.0,5,118
3091,1197,2.4299999999999997,8010208,0.09,220,19073,152,0.0,60,350
3091,1203,1.13,3041741,0.02,59,13727,44,0.0,52,463
3091,1224,0.6399999999999999,14164,0.01,51,2745,41,0.0,41,177
3091,1240,2.33,4365892,0.09,197,13666,141,0.0,62,484
3091,1241,2.12,12250,0.03,114,6023,87,0.0,26,173
3091,1263,0.56,1390908,0.04,57,3263,51,0.0,27,160
3091,1272,2.2399999999999998,5374250,0.14,277,21190,180,0.0,60,416
3091,1288,0.23,4547,0.01,8,1504,7,0.0,2,54
3091,1300,0.5700000000000001,5764,0.0,34,2654,24,0.0,3,77
3092,1013,0.52,2122,0.13,32,829,26,0.0,15,15
3092,1030,2.4899999999999993,5777,0.07,195,4128,79,0.0,17,17
3092,1041,1.79,4828,0.08,149,3870,81,0.0,25,69
3092,1053,0.61,1177,0.02,33,1181,18,0.0,3,13
3092,1076,1.4899999999999998,3679212,0.02,147,5630,85,0.0,40,115
3092,1077,1.0299999999999998,313715,0.02,83,3338,58,0.0,26,50
3092,1096,0.45000000000000007,691,0.03,48,787,28,0.0,4,14
3092,1119,1.73,256519,0.66,288,5334,245,0.0,33,99
3092,1146,0.38,1627,0.07999999999999999,70,1869,62,0.0,11,42
3092,1157,1.71,1487303,0.6100000000000001,156,2252,142,0.0,29,97
3092,1184,0.39,1412,0.0,44,1172,40,0.0,13,48
3092,1197,0.16,1567,1.47,156,183,151,0.0,13,31
3092,1224,0.5,2060,0.03,51,1486,37,0.0,7,45
3092,1240,0.06,86,1.9799999999999998,150,102,136,0.0,14,42
3092,1263,0.51,9946,0.04,61,2477,51,0.0,12,82
3092,1272,0.12,58,1.9300000000000002,266,84,179,0.0,12,29
3092,1300,0.47,3706,0.060000000000000005,81,1827,64,0.0,9,27
3093,1013,2.5599999999999996,3431,0.27,35,1004,29,0.0,19,19
3093,1030,2.35,599627,0.08,154,4596,76,0.0,13,17
3093,1041,1.9500000000000002,177344,0.02,87,3824,69,0.0,18,51
3093,1053,0.6,2340,0.0,27,2451,16,0.0,4,36
3093,1076,1.9800000000000002,382490,0.01,155,6624,90,0.0,24,164
3093,1077,1.11,721133,0.04,71,4723,57,0.0,30,94
3093,1096,0.45000000000000007,731,0.01,32,840,26,0.0,5,26
3093,1119,1.5900000000000003,585511,0.30000000000000004,296,7878,250,0.0,30,164
3093,1146,0.41000000000000003,6294,0.01,58,4311,55,0.0,13,100
3093,1157,0.9199999999999999,328723,1.38,168,1098,142,0.0,13,55
3093,1184,0.7,3227,0.0,27,1021,18,0.0,0,15
3093,1197,1.1,2929351,0.8400000000000001,214,2161,200,0.0,15,57
3093,1203,0.46,1332,0.0,22,1260,22,0.0,2,21
3093,1224,0.6799999999999999,13191,0.01,47,1285,36,0.0,4,35
3093,1240,2.24,5050126,0.01,161,16025,158,0.0,76,295
3093,1263,0.69,15274,0.0,43,4530,41,0.0,75,281
3093,1272,0.48,567537,1.63,257,532,179,0.0,18,43
3093,1300,0.48,12978,0.0,24,1634,22,0.0,6,17
3093,1308,0.5900000000000001,4262,0.01,38,1903,37,0.0,7,49
3094,1013,3.69,3289,0.35,35,738,29,0.0,16,16
3095,1013,2.5500000000000003,21742325,0.18,35,2078,29,0.0,127,87
3095,1030,2.48,671646,0.09,156,6121,76,0.0,55,47
3095,1041,1.8199999999999998,7254923,0.02,93,3902,78,0.0,40,84
3095,1053,0.38,893,0.0,19,632,16,0.0,5,19
3095,1076,2.08,125650,0.04,136,5907,87,0.0,70,200
3095,1077,0.96,316341,0.01,52,2043,48,0.0,45,113
3095,1096,0.48,699,0.0,33,967,27,0.0,7,33
3095,1119,2.28,1015049,0.09000000000000001,288,13744,249,0.0,111,323
3095,1124,2.13,4040880,0.10999999999999997,320,14371,297,0.0,73,345
3095,1146,0.44000000000000006,1424,0.04,49,1635,49,0.0,7,20
3095,1157,1.43,6155,0.01,163,3880,136,0.0,41,143
3095,1171,1.76,391505,0.060000000000000005,171,8286,169,0.0,78,434
3095,1184,0.5800000000000001,1705,0.0,42,1478,41,0.0,4,26
3095,1197,2.2199999999999998,885572,0.02,169,14525,159,0.0,214,748
3095,1203,2.0399999999999996,419487,0.08,186,13054,181,0.0,70,232
3095,1224,0.51,1239,0.0,34,1389,32,0.0,8,35
3095,1240,2.1799999999999997,230832,0.03,139,5017,119,0.0,35,111
3095,1241,2.55,2071348,0.02,150,13561,147,0.0,71,308
3095,1263,0.51,1219,0.01,40,1197,40,0.0,8,29
3095,1272,2.29,1784484,0.08,223,6712,164,0.0,62,199
3095,1288,0.5700000000000001,2007,0.0,22,1629,20,0.0,2,8
3095,1300,0.67,705,0.0,22,1123,22,0.0,9,26
3096,1013,3.36,2612053,0.14,36,1411,29,0.0,19,19
3096,1030,1.52,860699,0.13,83,3008,55,0.0,22,62
3096,1053,0.6,930,0.0,5,273,1,0.0,6,27
3096,1076,1.88,607852,0.05,122,6747,86,0.0,110,279
3096,1096,0.69,6092,0.0,16,1657,14,0.0,1,62
3096,1119,1.27,221517,1.0899999999999999,310,4117,249,0.0,83,244
3096,1146,0.44000000000000006,5157,0.03,130,5212,122,0.0,32,122
3096,1157,2.2300000000000004,1040749,0.02,141,5875,131,0.0,78,310
3096,1171,0.16999999999999998,1656,0.0,25,521,24,0.0,3,8
3096,1184,0.5,4895,0.0,21,1758,16,0.0,19,69
3097,1013,3.5700000000000003,2989,0.27,35,772,29,0.0,21,19
3097,1030,3.33,513016,0.02,129,6960,74,0.0,36,26
3097,1041,2.0500000000000003,72606,0.0,68,5322,67,0.0,15,136
3097,1053,0.14,1220,0.0,15,634,15,0.0,3,10
3097,1076,3.47,35241,0.0,128,8657,85,0.0,42,191
3097,1077,1.5400000000000003,78098,0.0,56,2580,49,0.0,16,68
3097,1096,0.71,1577,0.01,31,1368,31,0.0,5,26
3097,1119,2.3699999999999997,455148,0.0,290,11855,237,0.0,20,118
3097,1124,1.87,1619527,0.0,177,7333,160,0.0,15,75
3097,1146,0.31000000000000005,4620,0.01,65,2154,62,0.0,4,19
3097,1157,3.5300000000000002,728489,0.0,180,7664,128,0.0,24,156
3097,1171,1.35,334505,0.01,64,3777,62,0.0,17,127
3097,1184,0.97,9625,0.0,39,2454,35,0.0,7,116
3097,1197,1.9000000000000001,225430,0.0,184,6871,158,0.0,22,114
3097,1203,0.17,1059793,0.0,7,209,6,0.0,0,0
3097,1224,1.3599999999999999,8709,0.0,58,2778,33,0.0,11,69
3097,1240,2.27,485071,0.13999999999999999,194,6093,145,0.0,18,102
3097,1263,0.98,8867,0.01,32,2457,19,0.0,0,43
3097,1272,1.48,764912,0.30000000000000004,283,4863,185,0.0,36,99
3097,1300,0.77,7748,0.0,42,2835,25,0.0,15,106
3097,1308,0.47,4805,0.0,28,1968,22,0.0,4,46
3098,1013,2.3799999999999994,3004,0.02,35,931,29,0.0,21,21
3098,1030,2.75,300250,0.04,107,7428,73,0.0,17,20
3098,1041,1.54,6988,0.03,78,5637,73,0.0,20,60
3098,1053,0.37,2067,0.0,13,1250,12,0.0,3,21
3098,1076,1.9900000000000002,558295,0.02,127,7107,83,0.0,41,238
3098,1096,0.45999999999999996,6243,0.01,39,2085,34,0.0,24,104
3098,1119,3.49,439456,0.31,294,13031,240,0.0,91,379
3098,1146,0.9199999999999999,7459,0.04,62,4532,55,0.0,20,93
3098,1157,3.36,1149021,0.21000000000000002,178,7896,135,0.0,59,251
3098,1171,0.44000000000000006,3612,0.0,13,1187,10,0.0,0,13
3098,1184,0.6100000000000001,7076,0.02,41,2832,35,0.0,35,138
3098,1197,2.4699999999999998,783836,0.03,179,7876,148,0.0,46,136
3098,1224,0.59,9869,0.0,36,2565,25,0.0,4,35
3098,1240,2.7399999999999998,614585,0.060000000000000005,190,8072,163,0.0,62,180
3098,1263,0.5700000000000001,6633,0.01,82,4139,60,0.0,6,74
3098,1272,0.78,280678,0.9299999999999999,258,1745,150,0.0,21,57
3098,1300,0.64,6474,0.0,29,2191,21,0.0,1,56
3100,1013,2.39,3155,0.22000000000000003,35,1120,29,0.0,44,41
3100,1030,2.5100000000000002,433602,0.05,128,3524,74,0.0,36,24
3100,1041,0.8800000000000001,8491775,0.04,44,1626,42,0.0,34,98
3100,1053,0.7000000000000001,5093,0.0,15,1760,14,0.0,16,30
3100,1076,1.7200000000000002,571770,0.01,130,3635,84,0.0,28,92
3100,1096,0.5700000000000001,1848,0.0,27,1718,24,0.0,8,36
3100,1119,1.57,15679,0.06999999999999999,227,7864,185,0.0,79,222
3100,1146,0.4,1858,0.02,111,1855,110,0.0,4,16
3100,1157,2.35,56923,0.0,162,5278,129,0.0,40,195
3100,1184,0.19,980,0.0,32,763,29,0.0,7,25
3100,1197,2.2,184846,0.12000000000000001,164,6402,148,0.0,35,100
3100,1224,0.59,4620,0.0,26,1751,25,0.0,21,51
3100,1240,1.4499999999999997,192145,0.11000000000000001,147,3620,124,0.0,32,72
3100,1263,0.53,4797,0.0,60,1882,57,0.0,12,35
3100,1272,0.96,429155,1.1,234,1438,163,0.0,20,44
3100,1300,0.39999999999999997,6542,0.0,54,2029,49,0.0,11,9
3101,1013,2.89,3446,0.64,35,1297,29,0.0,38,33
3101,1030,2.9600000000000004,11864926,0.01,178,7846,82,0.0,37,54
3101,1053,0.87,7916,0.0,15,2382,4,0.0,1,71
3101,1076,2.8,3213156,0.01,146,6361,82,0.0,31,171
3101,1096,0.95,10868,0.0,39,3924,28,0.0,14,168
3101,1119,2.2299999999999995,1475834,0.26,319,9019,249,0.0,67,264
3101,1124,0.23,278,0.0,6,246,3,0.0,0,2
3101,1146,1.1400000000000001,12504,0.0,40,5457,31,0.0,2,81
3101,1157,4.460000000000001,5603748,0.01,181,8810,133,0.0,52,224
3101,1184,0.99,16779,0.0,34,3468,32,0.0,21,196
3101,1197,2.23,41767,0.77,165,3143,140,0.0,22,91
3101,1224,1.6600000000000001,12231,0.0,34,3301,31,0.0,0,55
3101,1240,3.2899999999999996,765949,0.1,194,6257,150,0.0,27,93
3101,1263,1.13,9762,0.01,63,3524,52,0.0,6,83
3101,1272,1.2799999999999998,178019,1.0,285,2130,168,0.0,18,45
3101,1300,1.15,13203,0.01,38,3573,26,0.0,13,115
3101,1308,1.33,15704,0.0,55,3104,43,0.0,11,44
3102,1013,2.9800000000000004,2671,0.35,37,791,29,0.0,14,14
3102,1030,2.77,85073,0.09,148,3530,74,0.0,20,24
3102,1041,2.8599999999999994,85749,0.060000000000000005,115,4929,72,0.0,20,48
3102,1053,0.6100000000000001,907,0.0,24,823,17,0.0,3,12
3102,1076,1.8399999999999999,82688,0.02,141,3704,84,0.0,24,115
3102,1077,0.96,335228,0.04,58,1602,44,0.0,16,44
3102,1096,0.4,1926,0.01,38,1297,25,0.0,10,52
3102,1119,3.1300000000000003,1050979,0.12,307,11302,229,0.0,46,246
3102,1124,2.69,3564936,0.13,284,9268,228,0.0,59,324
3102,1146,0.63,19782005,0.04,96,2465,83,0.0,9,73
3102,1157,2.6300000000000003,3382233,0.08,198,7030,134,0.0,27,323
3102,1171,2.3399999999999994,7296723,0.04,133,6124,109,0.0,35,307
3102,1184,0.52,1858860,0.0,41,1072,34,0.0,3,22
3102,1197,2.7499999999999996,6657778,0.060000000000000005,190,7623,146,0.0,35,264
3102,1203,2.42,3344697,0.08,314,7031,263,0.0,17,129
3102,1224,0.53,4355,0.02,36,1586,26,0.0,3,43
3102,1240,2.6699999999999995,9698481,0.05,195,6163,138,0.0,47,224
3102,1241,1.89,2725934,0.06999999999999999,137,3910,107,0.0,22,116
3102,1263,0.47,1138,0.01,59,1225,50,0.0,5,29
3102,1272,2.78,4789421,0.04,261,11141,172,0.0,49,280
3102,1288,1.5000000000000002,533111,0.33000000000000007,183,4545,130,0.0,39,128
3102,1300,0.56,1036,0.02,39,1108,28,0.0,3,20
3103,1013,1.8800000000000001,4481,0.24000000000000002,35,557,29,0.0,15,15
3103,1030,1.93,89201,0.03,125,3828,72,0.0,34,22
3103,1041,1.3000000000000003,323613,0.05,69,3361,68,0.0,21,54
3103,1053,0.28,972,0.01,16,653,16,0.0,7,17
3103,1076,1.3800000000000001,1096839,0.0,126,4935,86,0.0,46,171
3103,1077,0.6100000000000001,398130,0.03,53,2075,48,0.0,26,53
3103,1096,0.33999999999999997,1640,0.0,30,1222,29,0.0,7,38
3103,1119,1.9000000000000001,1271785,0.08,262,12947,243,0.0,59,333
3103,1124,0.05,5511,0.0,15,478,15,0.0,1,5
3103,1146,0.35000000000000003,4353,0.02,60,2616,60,0.0,9,55
3103,1157,2.33,1325511,0.01,142,6484,128,0.0,25,215
3103,1184,0.26,926,0.01,38,1229,34,0.0,5,19
3103,1197,1.72,4449551,0.0,171,8126,166,0.0,49,238
3103,1224,0.39,4893,0.01,35,2681,35,0.0,5,50
3103,1240,1.8200000000000003,1940565,0.04,184,6585,161,0.0,60,188
3103,1263,0.33999999999999997,4761,0.0,56,1787,54,0.0,17,61
3103,1272,2.25,2509923,0.08,184,4326,175,0.0,35,99
3103,1300,0.41,5376,0.0,29,1394,29,0.0,4,25
3104,1013,2.42,1549,0.43000000000000005,35,665,29,0.0,19,17
3104,1030,3.49,1224859,0.09,132,7524,74,0.0,54,31
3104,1041,0.4,335,0.02,10,348,10,0.0,4,9
3104,1053,0.49,9838,0.01,19,2053,19,0.0,85,88
3104,1076,2.43,867917,0.03,126,4685,83,0.0,26,128
3104,1096,0.6799999999999999,12835,0.02,35,2157,27,0.0,25,118
3104,1119,2.3200000000000003,64377,0.18,288,7513,239,0.0,83,176
3104,1146,0.64,5352,0.01,52,2734,46,0.0,8,69
3104,1157,2.6799999999999997,93479,0.03,169,4740,115,0.0,63,139
3104,1184,0.67,11354,0.01,36,2065,34,0.0,14,114
3104,1197,1.9600000000000004,16236,0.04,142,6094,124,0.0,16,74
3104,1224,0.53,4656,0.01,40,1892,33,0.0,6,50
3104,1240,2.4400000000000004,18099,0.01,125,4334,110,0.0,26,64
3104,1263,0.88,9703,0.03,40,1735,34,0.0,3,67
3104,1272,1.6300000000000001,311591,0.32,230,3085,150,0.0,30,52
3104,1300,0.49,14262,0.0,22,2168,20,0.0,5,70
3105,1013,3.27,76268,0.15000000000000002,35,1449,29,0.0,61,36
3105,1030,2.96,1389916,0.4,122,3631,73,0.0,59,45
3105,1041,0.11,12017,0.9900000000000001,77,377,73,0.0,17,49
3105,1053,0.0,2684,0.31000000000000005,18,29,17,0.0,3,8
3105,1076,1.05,792935,0.33,129,1494,81,0.0,31,130
3105,1077,0.74,791814,0.30000000000000004,53,1403,46,0.0,72,135
3105,1096,0.53,2872,0.05,32,593,27,0.0,18,60
3105,1119,1.6600000000000001,1614564,0.46,297,3545,240,0.0,74,264
3105,1124,0.47,635010,0.03,36,873,32,0.0,3,8
3105,1146,0.5,12574,0.09,54,2476,53,0.0,5,36
3105,1157,2.13,2203749,0.2,184,4522,136,0.0,16,92
3105,1171,0.14,93729,0.0,21,516,14,0.0,0,4
3105,1184,0.72,11046,0.02,44,3048,31,0.0,10,102
3105,1197,2.8200000000000003,3556606,0.03,204,12202,154,0.0,61,341
3105,1203,0.21,112477,0.02,3,1237,2,0.0,1,25
3105,1224,0.8300000000000001,12252,0.01,46,2554,32,0.0,9,68
3105,1240,3.26,539301,0.09,179,7917,142,0.0,48,173
3105,1263,0.71,1354251,0.01,40,2105,24,0.0,7,33
3105,1272,1.9300000000000004,596254,0.16,236,3232,154,0.0,29,82
3105,1300,0.8700000000000001,14257,0.03,32,2047,27,0.0,5,39
3105,1308,1.01,9147,0.02,52,1763,40,0.0,3,24
3106,1013,3.38,604510,0.2,35,2127,29,0.0,25,16
3106,1030,1.8200000000000003,432818,0.01,162,6285,73,0.0,15,19
3106,1041,1.43,636472,0.01,118,5074,72,0.0,19,58
3106,1053,0.43000000000000005,3227,0.0,35,1982,21,0.0,6,24
3106,1076,1.4400000000000002,434100,0.06,162,6707,92,0.0,19,129
3106,1077,1.04,1684833,0.1,65,2622,47,0.0,16,84
3106,1096,0.41,1210,0.0,40,1273,28,0.0,4,22
3106,1119,1.8399999999999996,874102,0.09,335,28255,244,0.0,40,303
3106,1124,1.5799999999999998,38144837,0.060000000000000005,366,33338,287,0.0,73,438
3106,1146,0.35,2018,0.04,74,3901,50,0.0,4,22
3106,1157,2.25,187787,0.01,210,11219,131,0.0,17,168
3106,1171,2.11,57800467,0.01,250,27376,180,0.0,42,375
3106,1184,0.5800000000000001,5017,0.0,56,3326,39,0.0,6,42
3106,1197,2.58,3589378,0.01,227,16907,173,0.0,22,213
3106,1203,2.26,4604819,0.05,314,22289,246,0.0,30,245
3106,1224,0.46,4558,0.01,51,4935,39,0.0,7,66
3106,1240,1.7799999999999998,930140,0.02,213,9847,157,0.0,17,151
3106,1241,1.8500000000000003,23094488,0.0,145,21624,124,0.0,39,334
3106,1263,0.66,2198,0.01,56,1889,43,0.0,3,18
3106,1272,2.2500000000000004,16155514,0.02,283,15977,184,0.0,29,180
3106,1288,1.86,1159199,0.24000000000000005,210,12457,140,0.0,38,179
3106,1300,0.65,2524,0.0,41,1865,28,0.0,3,22
3107,1014,1.8500000000000003,2404,0.37,52,1362,38,0.0,14,14
3107,1035,2.1,2982683,0.060000000000000005,139,3940,73,0.0,19,30
3107,1045,1.99,164061,0.03,91,5325,64,0.0,15,45
3107,1058,0.33999999999999997,2122,0.0,20,1028,15,0.0,3,10
3107,1072,1.5099999999999998,1833207,0.18,124,5139,85,0.0,13,152
3107,1073,1.22,4348713,0.02,60,4508,51,0.0,12,119
3107,1097,0.42,2073,0.01,38,2093,32,0.0,4,44
3107,1120,3.04,2262024,0.21,258,9990,219,0.0,18,188
3107,1132,0.3,1052,0.0,14,1674,11,0.0,1,11
3107,1147,0.67,5749,0.09,66,3138,58,0.0,5,54
3107,1158,0.32,263,0.01,28,263,13,0.0,2,9
3107,1187,0.65,11328,0.0,51,5856,36,0.0,12,246
3107,1199,1.08,5519,0.0,71,3302,51,0.0,5,75
3107,1246,1.7399999999999998,2865,0.03,132,2209,85,0.0,5,65
3111,1014,2.44,53230488,0.06,36,974,30,0.0,52,50
3111,1035,3.5400000000000005,182395,0.03,122,6789,69,0.0,13,17
3111,1045,0.71,15512161,0.81,154,2179,96,0.0,45,153
3111,1058,0.89,5453429,0.0,12,501,3,0.0,0,1
3111,1072,2.3600000000000003,660773,0.07,134,7711,85,0.0,43,137
3111,1073,0.45999999999999996,1372183,0.46,93,2195,71,0.0,36,98
3111,1097,0.75,2584675,0.0,41,2078,29,0.0,10,63
3111,1120,1.5600000000000005,294615,0.27,334,10516,254,0.0,45,232
3111,1132,0.0,22,0.17,25,6,20,0.0,1,3
3111,1147,1.01,5715249,0.01,40,3275,36,0.0,14,84
3111,1158,2.62,760976,0.05,164,7658,123,0.0,27,207
3111,1175,0.3,67,0.05,11,40,10,0.0,3,4
3111,1187,0.7200000000000001,1224395,0.02,41,1343,35,0.0,21,75
3111,1199,2.63,3375723,0.44000000000000006,192,2937,156,0.0,26,50
3111,1232,0.85,10776,0.02,61,1190,52,0.0,19,47
3111,1246,0.56,173102,1.3800000000000003,175,219,144,0.0,12,45
3111,1266,0.7599999999999999,947611,0.8700000000000001,230,1222,172,0.0,40,98
3111,1293,0.97,6626,0.07,24,2573,21,0.0,9,38
3111,1313,1.12,9877,0.03,39,1881,29,0.0,15,103
3112,1014,2.97,9093353,0.25,39,1989,31,0.0,21,23
3112,1035,2.8100000000000005,1231479,0.04,138,8642,67,0.0,17,21
3112,1045,1.05,15188136,0.7300000000000001,108,2832,66,0.0,47,109
3112,1058,0.98,3373,0.01,30,3762,19,0.0,4,69
3112,1072,2.2800000000000002,935247,0.02,143,3725,86,0.0,24,125
3112,1097,0.65,6373,0.03,56,2873,33,0.0,7,80
3112,1120,1.22,1624463,0.8200000000000001,283,4508,220,0.0,26,136
3112,1158,1.9600000000000002,87486,0.0,104,4550,52,0.0,11,114
3112,1187,0.67,11621,0.04,49,4007,24,0.0,7,168
3112,1199,2.32,2702829,0.03,128,6368,87,0.0,21,143
3112,1232,0.99,13164,0.01,52,5882,34,0.0,1,100
3112,1246,1.7399999999999998,2046114,0.6800000000000002,191,1774,145,0.0,25,58
3112,1266,1.4400000000000002,965703,0.5800000000000001,265,2665,188,0.0,24,80
3112,1293,0.77,7357,0.0,31,3331,17,0.0,2,32
3112,1313,0.8500000000000001,13891,0.02,82,6625,54,0.0,15,156
3113,1014,2.2,2258543,0.41000000000000003,48,1689,35,0.0,33,80
3113,1035,2.6,931183,0.060000000000000005,146,8373,67,0.0,13,18
3113,1045,0.7000000000000001,1914,0.0,20,1076,17,0.0,8,54
3113,1058,0.8999999999999999,7432,0.0,26,4665,16,0.0,9,156
3113,1072,2.19,1207286,0.01,145,7841,82,0.0,55,316
3113,1097,0.49,10069,0.0,31,4631,22,0.0,173,554
3113,1120,1.04,3827988,0.47,283,5487,220,0.0,48,184
3113,1158,2.06,784468,0.8,170,5390,125,0.0,21,118
3113,1175,0.0,12,0.0,1,18,1,0.0,0,0
3113,1187,0.43000000000000005,6538,0.0,21,2709,15,0.0,3,102
3113,1199,1.8599999999999999,4444198,0.33999999999999997,175,10941,109,0.0,34,156
3113,1232,0.37,13027,0.0,41,4316,24,0.0,258,801
3113,1246,0.45,1207475,1.62,168,622,138,0.0,24,68
3113,1266,0.92,465872,0.65,267,1314,189,0.0,19,51
3113,1293,0.36,8691,0.02,168,2110,141,0.0,10,67
3114,1014,0.65,177514,0.0,9,284,8,0.0,5,5
3114,1035,2.64,613016,0.06999999999999999,129,3928,67,0.0,16,18
3114,1058,0.38,3401,0.0,12,1361,7,0.0,8,62
3114,1072,0.68,827947,1.06,132,290,85,0.0,11,24
3114,1097,0.61,5949,0.0,32,1605,21,0.0,16,82
3114,1120,1.5899999999999999,1469,1.2200000000000002,304,271,251,0.0,19,41
3114,1147,1.04,11590,0.0,42,2661,41,0.0,7,30
3114,1158,1.2300000000000002,423028,1.01,172,1350,129,0.0,24,91
3114,1199,1.1,172301,0.6900000000000001,133,1260,114,0.0,10,38
3114,1246,0.17,2892,1.6600000000000001,177,99,145,0.0,14,42
3114,1266,0.8800000000000001,4318,1.1100000000000003,240,223,177,0.0,20,39
3115,1014,3.2600000000000002,5744,0.36,52,2333,44,0.0,15,15
3115,1035,2.92,1554636,0.04,101,7450,73,0.0,59,68
3115,1045,2.21,187150,0.08,85,5498,74,0.0,14,42
3115,1058,0.76,1098,0.02,18,872,17,0.0,3,15
3115,1072,2.34,3005090,0.0,126,8430,92,0.0,31,249
3115,1073,1.3000000000000003,1094678,0.05,63,5953,53,0.0,29,212
3115,1097,0.55,1223,0.02,30,1327,30,0.0,3,28
3115,1120,2.5300000000000002,5075780,0.13,285,24039,252,0.0,61,473
3115,1132,1.68,18832188,0.09999999999999999,185,8882,168,0.0,28,209
3115,1147,0.64,6651,0.07,90,4438,87,0.0,8,80
3115,1158,3.1900000000000004,3637752,0.06,161,10645,124,0.0,38,337
3115,1175,1.3399999999999999,8023974,0.04,64,2451,52,0.0,12,113
3115,1187,0.75,8799,0.02,38,3561,32,0.0,15,135
3115,1199,2.0000000000000004,9004310,0.04,191,8301,165,0.0,48,132
3115,1215,1.09,451546,0.05,57,2486,48,0.0,18,39
